"filename", "language", "HTML", "Markdown", "JSON", "PHP", "CSS", "JavaScript", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setautopagebreak.htm", "HTML", 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setcompression.htm", "HTML", 29, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setcreator.htm", "HTML", 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setdisplaymode.htm", "HTML", 46, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setdrawcolor.htm", "HTML", 41, 0, 0, 0, 0, 0, 0, 0, 2, 43
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setfillcolor.htm", "HTML", 40, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setfont.htm", "HTML", 83, 0, 0, 0, 0, 0, 0, 0, 1, 84
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setfontsize.htm", "HTML", 25, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setkeywords.htm", "HTML", 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setleftmargin.htm", "HTML", 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setlinewidth.htm", "HTML", 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setlink.htm", "HTML", 34, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setmargins.htm", "HTML", 36, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setrightmargin.htm", "HTML", 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setsubject.htm", "HTML", 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\settextcolor.htm", "HTML", 39, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\settitle.htm", "HTML", 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\settopmargin.htm", "HTML", 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setx.htm", "HTML", 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setxy.htm", "HTML", 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\sety.htm", "HTML", 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\text.htm", "HTML", 37, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\write.htm", "HTML", 50, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\courier.php", "PHP", 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\courierb.php", "PHP", 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\courierbi.php", "PHP", 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\courieri.php", "PHP", 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\helvetica.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\helveticab.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\helveticabi.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\helveticai.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\symbol.php", "PHP", 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\times.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\timesb.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\timesbi.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\timesi.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\font\zapfdingbats.php", "PHP", 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\fpdf.css", "CSS", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\fpdf.php", "PHP", 0, 0, 0, 1633, 0, 0, 0, 167, 97, 1897
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\makefont\makefont.php", "PHP", 0, 0, 0, 401, 0, 0, 0, 23, 24, 448
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\makefont\ttfparser.php", "PHP", 0, 0, 0, 647, 0, 0, 0, 30, 47, 724
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\CevicheOne-Regular.php", "PHP", 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\calligra.php", "PHP", 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\index.htm", "HTML", 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\makefont.php", "PHP", 0, 0, 0, 4, 0, 0, 0, 1, 2, 7
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto1.htm", "HTML", 83, 0, 0, 0, 0, 0, 0, 0, 2, 85
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto1.php", "PHP", 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto2.htm", "HTML", 81, 0, 0, 0, 0, 0, 0, 0, 4, 85
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto2.php", "PHP", 0, 0, 0, 27, 0, 0, 0, 11, 4, 42
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto3.htm", "HTML", 109, 0, 0, 0, 0, 0, 0, 0, 8, 117
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto3.php", "PHP", 0, 0, 0, 55, 0, 0, 0, 19, 8, 82
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto4.htm", "HTML", 122, 0, 0, 0, 0, 0, 0, 0, 11, 133
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto4.php", "PHP", 0, 0, 0, 81, 0, 0, 0, 18, 11, 110
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto5.htm", "HTML", 132, 0, 0, 0, 0, 0, 0, 0, 6, 138
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto5.php", "PHP", 0, 0, 0, 79, 0, 0, 0, 18, 6, 103
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto6.htm", "HTML", 151, 0, 0, 0, 0, 0, 0, 0, 9, 160
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto6.php", "PHP", 0, 0, 0, 95, 0, 0, 0, 10, 9, 114
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto7.htm", "HTML", 185, 0, 0, 0, 0, 0, 0, 0, 7, 192
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\tutorial\tuto7.php", "PHP", 0, 0, 0, 10, 0, 0, 0, 0, 2, 12
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\arqueos.php", "PHP", 0, 0, 0, 74, 0, 0, 0, 0, 5, 79
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\cajas_view.php", "PHP", 0, 0, 0, 73, 0, 0, 0, 0, 6, 79
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\cerrar.php", "PHP", 0, 0, 0, 63, 0, 0, 0, 0, 12, 75
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\cierre_caja_pdf.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\editar_caja_view.php", "PHP", 0, 0, 0, 46, 0, 0, 0, 0, 6, 52
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\eliminadas_caja_view.php", "PHP", 0, 0, 0, 62, 0, 0, 0, 0, 6, 68
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\nuevo_arqueo.php", "PHP", 0, 0, 0, 55, 0, 0, 0, 0, 4, 59
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cajas\nuevo_caja_view.php", "PHP", 0, 0, 0, 39, 0, 0, 0, 0, 5, 44
"c:\xampp\htdocs\farmaciaProFarma\app\Views\categorias\categorias_view.php", "PHP", 0, 0, 0, 61, 0, 0, 0, 0, 9, 70
"c:\xampp\htdocs\farmaciaProFarma\app\Views\categorias\editar_categoria_view.php", "PHP", 0, 0, 0, 31, 0, 0, 0, 0, 7, 38
"c:\xampp\htdocs\farmaciaProFarma\app\Views\categorias\eliminadas_categoria_view.php", "PHP", 0, 0, 0, 58, 0, 0, 0, 0, 3, 61
"c:\xampp\htdocs\farmaciaProFarma\app\Views\categorias\nuevo_categoria_view.php", "PHP", 0, 0, 0, 28, 0, 0, 0, 0, 3, 31
"c:\xampp\htdocs\farmaciaProFarma\app\Views\compras\compras_view.php", "PHP", 0, 0, 0, 53, 0, 0, 0, 0, 6, 59
"c:\xampp\htdocs\farmaciaProFarma\app\Views\compras\nuevo_compras_view.php", "PHP", 0, 0, 0, 160, 0, 0, 0, 1, 26, 187
"c:\xampp\htdocs\farmaciaProFarma\app\Views\compras\ver_compra_pdf.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\configuracion\configuracion_view.php", "PHP", 0, 0, 0, 87, 0, 0, 0, 0, 9, 96
"c:\xampp\htdocs\farmaciaProFarma\app\Views\configuracion\nuevo_configuracion_view.php", "PHP", 0, 0, 0, 28, 0, 0, 0, 0, 3, 31
"c:\xampp\htdocs\farmaciaProFarma\app\Views\cuerpo.php", "PHP", 0, 0, 0, 48, 0, 0, 0, 0, 5, 53
"c:\xampp\htdocs\farmaciaProFarma\app\Views\encabezado.php", "PHP", 0, 0, 0, 140, 0, 0, 0, 0, 14, 154
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\cli\error_404.php", "PHP", 0, 0, 0, 5, 0, 0, 0, 0, 3, 8
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\cli\error_exception.php", "PHP", 0, 0, 0, 48, 0, 0, 0, 2, 16, 66
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\cli\production.php", "PHP", 0, 0, 0, 2, 0, 0, 0, 2, 2, 6
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\html\debug.css", "CSS", 0, 0, 0, 0, 190, 0, 0, 0, 8, 198
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\html\debug.js", "JavaScript", 0, 0, 0, 0, 0, 91, 0, 12, 16, 119
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\html\error_404.php", "PHP", 0, 0, 0, 82, 0, 0, 0, 0, 3, 85
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\html\error_exception.php", "PHP", 0, 0, 0, 338, 0, 0, 0, 1, 59, 398
"c:\xampp\htdocs\farmaciaProFarma\app\Views\errors\html\production.php", "PHP", 0, 0, 0, 17, 0, 0, 0, 0, 9, 26
"c:\xampp\htdocs\farmaciaProFarma\app\Views\inicio.php", "PHP", 0, 0, 0, 108, 0, 0, 0, 0, 10, 118
"c:\xampp\htdocs\farmaciaProFarma\app\Views\login.php", "PHP", 0, 0, 0, 76, 0, 0, 0, 0, 10, 86
"c:\xampp\htdocs\farmaciaProFarma\app\Views\logs\logs_view.php", "PHP", 0, 0, 0, 55, 0, 0, 0, 0, 3, 58
"c:\xampp\htdocs\farmaciaProFarma\app\Views\pie_pagina.php", "PHP", 0, 0, 0, 25, 0, 0, 0, 0, 6, 31
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\editar_producto_view.php", "PHP", 0, 0, 0, 114, 0, 0, 0, 13, 10, 137
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\eliminadas_producto_view.php", "PHP", 0, 0, 0, 72, 0, 0, 0, 0, 3, 75
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\nuevo_producto_view.php", "PHP", 0, 0, 0, 99, 0, 0, 0, 12, 7, 118
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\por_vencer.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\productos_view.php", "PHP", 0, 0, 0, 85, 0, 0, 0, 0, 6, 91
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\ver_codigos.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\productos\ver_minimos.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\proveedores\editar_proveedor_view.php", "PHP", 0, 0, 0, 68, 0, 0, 0, 0, 9, 77
"c:\xampp\htdocs\farmaciaProFarma\app\Views\proveedores\eliminadas_proveedor_view.php", "PHP", 0, 0, 0, 66, 0, 0, 0, 0, 6, 72
"c:\xampp\htdocs\farmaciaProFarma\app\Views\proveedores\nuevo_proveedor_view.php", "PHP", 0, 0, 0, 57, 0, 0, 0, 0, 10, 67
"c:\xampp\htdocs\farmaciaProFarma\app\Views\proveedores\proveedores_view.php", "PHP", 0, 0, 0, 71, 0, 0, 0, 0, 5, 76
"c:\xampp\htdocs\farmaciaProFarma\app\Views\roles\detalles_rol.php", "PHP", 0, 0, 0, 44, 0, 0, 0, 0, 4, 48
"c:\xampp\htdocs\farmaciaProFarma\app\Views\roles\editar_rol_view.php", "PHP", 0, 0, 0, 31, 0, 0, 0, 0, 8, 39
"c:\xampp\htdocs\farmaciaProFarma\app\Views\roles\eliminadas_rol_view.php", "PHP", 0, 0, 0, 58, 0, 0, 0, 0, 3, 61
"c:\xampp\htdocs\farmaciaProFarma\app\Views\roles\nuevo_rol_view.php", "PHP", 0, 0, 0, 28, 0, 0, 0, 0, 3, 31
"c:\xampp\htdocs\farmaciaProFarma\app\Views\roles\roles_view.php", "PHP", 0, 0, 0, 69, 0, 0, 0, 0, 4, 73
"c:\xampp\htdocs\farmaciaProFarma\app\Views\usuarios\cambia_password.php", "PHP", 0, 0, 0, 51, 0, 0, 0, 0, 7, 58
"c:\xampp\htdocs\farmaciaProFarma\app\Views\usuarios\editar_usuario_view.php", "PHP", 0, 0, 0, 70, 0, 0, 0, 0, 17, 87
"c:\xampp\htdocs\farmaciaProFarma\app\Views\usuarios\eliminadas_usuario_view.php", "PHP", 0, 0, 0, 66, 0, 0, 0, 0, 5, 71
"c:\xampp\htdocs\farmaciaProFarma\app\Views\usuarios\nuevo_usuario_view.php", "PHP", 0, 0, 0, 87, 0, 0, 0, 0, 6, 93
"c:\xampp\htdocs\farmaciaProFarma\app\Views\usuarios\usuarios_view.php", "PHP", 0, 0, 0, 67, 0, 0, 0, 0, 6, 73
"c:\xampp\htdocs\farmaciaProFarma\app\Views\ventas\eliminadas_ventas_view.php", "PHP", 0, 0, 0, 61, 0, 0, 0, 0, 7, 68
"c:\xampp\htdocs\farmaciaProFarma\app\Views\ventas\nuevo_ventas.php", "PHP", 0, 0, 0, 150, 0, 0, 0, 1, 18, 169
"c:\xampp\htdocs\farmaciaProFarma\app\Views\ventas\ventas_view.php", "PHP", 0, 0, 0, 71, 0, 0, 0, 0, 5, 76
"c:\xampp\htdocs\farmaciaProFarma\app\Views\ventas\ver_ticket.php", "PHP", 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\xampp\htdocs\farmaciaProFarma\app\Views\welcome_message.php", "PHP", 0, 0, 0, 282, 0, 0, 0, 0, 43, 325
"c:\xampp\htdocs\farmaciaProFarma\app\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\composer.json", "JSON", 0, 0, 25, 0, 0, 0, 0, 17, 0, 42
"c:\xampp\htdocs\farmaciaProFarma\composer.lock", "JSON", 0, 0, 51, 0, 0, 0, 0, 2543, 0, 2594
"c:\xampp\htdocs\farmaciaProFarma\public\assets\demo\chart-area-demo.js", "JavaScript", 0, 0, 0, 0, 0, 51, 0, 2, 2, 55
"c:\xampp\htdocs\farmaciaProFarma\public\assets\demo\chart-bar-demo.js", "JavaScript", 0, 0, 0, 0, 0, 43, 0, 2, 2, 47
"c:\xampp\htdocs\farmaciaProFarma\public\assets\demo\chart-pie-demo.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 2, 2, 17
"c:\xampp\htdocs\farmaciaProFarma\public\assets\demo\datatables-demo.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 1, 1, 10
"c:\xampp\htdocs\farmaciaProFarma\public\assets\img\error-404-monochrome.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\xampp\htdocs\farmaciaProFarma\public\css\Nueva carpeta\bootstrap-datetimepicker.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 4, 0, 5
"c:\xampp\htdocs\farmaciaProFarma\public\css\Nueva carpeta\dataTables.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\xampp\htdocs\farmaciaProFarma\public\css\Nueva carpeta\style.css", "CSS", 0, 0, 0, 0, 143, 0, 0, 2, 28, 173
"c:\xampp\htdocs\farmaciaProFarma\public\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"c:\xampp\htdocs\farmaciaProFarma\public\css\dataTables.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\xampp\htdocs\farmaciaProFarma\public\css\styles.css", "CSS", 0, 0, 0, 0, 10423, 0, 0, 39, 781, 11243
"c:\xampp\htdocs\farmaciaProFarma\public\css\toastr.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\xampp\htdocs\farmaciaProFarma\public\index.php", "PHP", 0, 0, 0, 9, 0, 0, 0, 21, 8, 38
"c:\xampp\htdocs\farmaciaProFarma\public\js\Chart.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 6, 1, 8
"c:\xampp\htdocs\farmaciaProFarma\public\js\all.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 5, 0, 6
"c:\xampp\htdocs\farmaciaProFarma\public\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 6, 0, 7
"c:\xampp\htdocs\farmaciaProFarma\public\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 6, 0, 7
"c:\xampp\htdocs\farmaciaProFarma\public\js\dataTables.bootstrap4.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\external\jquery\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 6895, 0, 1911, 2076, 10882
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\index.html", "HTML", 447, 0, 0, 0, 0, 0, 0, 16, 41, 504
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.css", "CSS", 0, 0, 0, 0, 1224, 0, 0, 49, 43, 1316
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.js", "JavaScript", 0, 0, 0, 0, 0, 13868, 0, 2107, 3087, 19062
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 5, 1, 7
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 4, 1, 6
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.structure.css", "CSS", 0, 0, 0, 0, 821, 0, 0, 36, 30, 887
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.structure.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 3, 1, 5
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.theme.css", "CSS", 0, 0, 0, 0, 403, 0, 0, 30, 14, 447
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\jquery-ui.theme.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 3, 1, 5
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery-ui\package.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery.dataTables.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\farmaciaProFarma\public\js\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 1, 1, 3
"c:\xampp\htdocs\farmaciaProFarma\public\js\scripts.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 13, 4, 27
"c:\xampp\htdocs\farmaciaProFarma\public\js\toastr.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 1, 1, 3
"c:\xampp\htdocs\farmaciaProFarma\tests\README.md", "Markdown", 0, 75, 0, 0, 0, 0, 0, 0, 34, 109
"c:\xampp\htdocs\farmaciaProFarma\tests\_support\Database\Migrations\2020-02-22-222222_example_migration.php", "PHP", 0, 0, 0, 30, 0, 0, 0, 0, 8, 38
"c:\xampp\htdocs\farmaciaProFarma\tests\_support\Database\Seeds\ExampleSeeder.php", "PHP", 0, 0, 0, 36, 0, 0, 0, 0, 6, 42
"c:\xampp\htdocs\farmaciaProFarma\tests\_support\Libraries\ConfigReader.php", "PHP", 0, 0, 0, 8, 0, 0, 0, 7, 3, 18
"c:\xampp\htdocs\farmaciaProFarma\tests\_support\Models\ExampleModel.php", "PHP", 0, 0, 0, 21, 0, 0, 0, 0, 4, 25
"c:\xampp\htdocs\farmaciaProFarma\tests\database\ExampleDatabaseTest.php", "PHP", 0, 0, 0, 27, 0, 0, 0, 7, 12, 46
"c:\xampp\htdocs\farmaciaProFarma\tests\session\ExampleSessionTest.php", "PHP", 0, 0, 0, 12, 0, 0, 0, 3, 4, 19
"c:\xampp\htdocs\farmaciaProFarma\tests\unit\HealthTest.php", "PHP", 0, 0, 0, 32, 0, 0, 0, 10, 9, 51
"c:\xampp\htdocs\farmaciaProFarma\vendor\codeigniter4\framework\writable\cache\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\vendor\codeigniter4\framework\writable\logs\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\vendor\codeigniter4\framework\writable\session\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\vendor\codeigniter4\framework\writable\uploads\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\writable\cache\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\writable\logs\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\writable\session\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\farmaciaProFarma\writable\uploads\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"Total", "-", 3752, 116, 150, 88870, 13233, 20988, 1, 45920, 25077, 198107
